,date,score
822,2022-05-04 06:59:35,40
823,2022-05-04 10:17:14,85
824,2022-05-04 16:51:42,40
825,2022-05-05 07:11:35,20
826,2022-05-05 11:00:33,78
827,2022-05-05 14:28:35,10
828,2022-05-05 18:39:17,85
829,2022-05-06 07:06:00,25
830,2022-05-06 11:58:21,75
831,2022-05-06 17:31:52,25
832,2022-05-07 17:56:31,85
833,2022-05-09 00:40:17,85
834,2022-05-09 08:04:17,85
835,2022-05-09 11:26:23,85
836,2022-05-09 17:04:13,85
837,2022-05-10 01:34:37,85
838,2022-05-10 08:48:39,35
839,2022-05-10 11:43:38,85
840,2022-05-10 13:38:47,25
841,2022-05-10 16:03:23,85
842,2022-05-10 19:54:24,85
843,2022-05-11 07:00:38,65
844,2022-05-11 09:43:01,20
845,2022-05-11 13:16:09,40
846,2022-05-11 16:06:51,85
847,2022-05-11 20:46:13,85
848,2022-05-12 05:06:34,85
849,2022-05-12 08:51:33,85
850,2022-05-12 11:31:38,20
851,2022-05-12 14:24:32,72
852,2022-05-12 17:23:19,65
853,2022-05-12 22:02:46,78
854,2022-05-13 08:06:49,85
855,2022-05-13 11:53:58,65
856,2022-05-13 16:30:44,85
857,2022-05-14 07:01:32,20
858,2022-05-15 03:42:27,40
859,2022-05-15 20:03:31,78
860,2022-05-16 07:33:33,72
861,2022-05-16 12:10:25,85
862,2022-05-16 16:40:05,72
863,2022-05-17 06:08:17,75
864,2022-05-17 09:31:06,35
865,2022-05-17 12:04:44,70
866,2022-05-17 15:54:44,37
867,2022-05-18 00:24:25,70
868,2022-05-18 08:07:27,75
869,2022-05-18 11:13:35,45
870,2022-05-18 15:36:44,85
871,2022-05-18 19:34:19,20
872,2022-05-19 05:01:24,20
873,2022-05-19 09:14:09,35
874,2022-05-19 12:00:28,78
875,2022-05-19 14:24:02,65
876,2022-05-19 17:38:29,85
877,2022-05-20 05:19:26,85
878,2022-05-20 08:49:39,20
879,2022-05-20 12:22:15,85
880,2022-05-20 16:31:57,78
881,2022-05-21 08:09:24,35
882,2022-05-22 08:17:32,20
883,2022-05-23 05:18:16,75
884,2022-05-23 09:12:03,65
885,2022-05-23 12:26:06,75
886,2022-05-23 16:09:16,65
887,2022-05-24 04:03:41,45
888,2022-05-24 08:16:34,85
889,2022-05-24 11:02:24,75
890,2022-05-24 14:20:29,85
891,2022-05-24 22:58:26,78
892,2022-05-25 07:43:17,85
893,2022-05-25 10:20:33,40
894,2022-05-25 13:08:01,78
895,2022-05-25 18:57:46,20
896,2022-05-26 05:41:26,85
897,2022-05-26 08:34:26,78
898,2022-05-26 11:43:38,25
899,2022-05-26 16:22:03,72
900,2022-05-27 06:58:38,65
901,2022-05-27 11:34:27,65
902,2022-05-27 23:07:23,85
903,2022-05-28 16:21:16,85
904,2022-05-30 00:21:58,40
905,2022-05-30 10:31:30,85
906,2022-05-31 07:21:18,65
907,2022-05-31 10:54:32,85
908,2022-05-31 14:40:48,78
909,2022-06-01 05:41:12,35
910,2022-06-01 09:25:18,75
911,2022-06-01 15:41:22,85
912,2022-06-02 05:31:57,78
913,2022-06-02 10:48:28,20
914,2022-06-02 15:08:34,25
915,2022-06-03 02:29:53,85
916,2022-06-03 08:57:37,35
917,2022-06-03 12:36:25,25
918,2022-06-03 18:53:36,78
919,2022-06-05 01:39:26,85
920,2022-06-06 02:45:08,78
921,2022-06-06 07:38:44,72
922,2022-06-06 10:14:26,25
923,2022-06-06 14:03:32,85
924,2022-06-06 15:41:45,20
925,2022-06-06 17:17:27,25
926,2022-06-06 20:18:25,20
927,2022-06-07 06:25:38,65
928,2022-06-07 08:46:52,78
929,2022-06-07 10:11:56,78
930,2022-06-07 12:07:39,45
931,2022-06-07 15:11:37,70
932,2022-06-07 18:29:00,85
933,2022-06-08 02:58:21,85
934,2022-06-08 07:21:33,20
935,2022-06-08 10:22:38,75
936,2022-06-08 15:00:34,85
937,2022-06-09 00:33:21,85
938,2022-06-09 07:24:28,75
939,2022-06-09 10:08:45,50
940,2022-06-09 14:04:05,35
941,2022-06-09 18:50:58,20
942,2022-06-10 06:06:26,85
943,2022-06-10 09:56:09,75
944,2022-06-10 14:18:36,65
945,2022-06-11 00:38:46,78
946,2022-06-12 06:57:04,40
947,2022-06-13 05:26:19,25
948,2022-06-13 09:33:59,78
949,2022-06-13 14:40:35,85
950,2022-06-14 04:06:33,85
951,2022-06-14 09:38:30,85
952,2022-06-14 13:02:27,20
953,2022-06-14 18:11:33,85
954,2022-06-15 06:20:49,85
955,2022-06-15 09:37:24,20
956,2022-06-15 14:17:03,78
957,2022-06-16 01:25:09,72
958,2022-06-16 08:41:29,75
959,2022-06-16 11:46:06,78
960,2022-06-16 17:20:56,85
961,2022-06-17 06:57:42,85
962,2022-06-17 10:26:24,20
963,2022-06-17 14:20:27,78
964,2022-06-18 10:50:22,20
965,2022-06-19 18:49:22,65
966,2022-06-20 09:45:35,75
967,2022-06-20 23:00:23,42
968,2022-06-21 07:47:21,85
969,2022-06-21 12:42:42,85
970,2022-06-21 19:28:07,60
971,2022-06-22 07:30:34,25
972,2022-06-22 10:03:34,75
973,2022-06-22 14:47:18,78
974,2022-06-23 04:37:23,65
975,2022-06-23 09:20:28,78
976,2022-06-23 13:54:18,85
977,2022-06-24 01:10:59,85
978,2022-06-24 09:44:36,75
979,2022-06-24 15:29:37,50
980,2022-06-25 06:05:42,20
981,2022-06-26 10:26:26,35
982,2022-06-27 06:38:01,75
983,2022-06-27 10:36:08,15
984,2022-06-27 15:20:29,78
985,2022-06-28 06:27:59,50
986,2022-06-28 10:18:52,75
987,2022-06-28 15:02:33,75
988,2022-06-29 01:38:33,35
989,2022-06-29 07:46:00,78
990,2022-06-29 10:30:29,20
991,2022-06-29 14:40:17,35
992,2022-06-29 23:11:25,25
993,2022-06-30 07:52:24,78
994,2022-06-30 11:28:19,85
995,2022-06-30 16:36:36,72
996,2022-07-01 02:22:33,42
997,2022-07-01 08:09:22,40
998,2022-07-01 11:17:21,35
999,2022-07-01 16:18:39,20
1000,2022-07-02 08:34:28,85
1001,2022-07-03 14:49:22,35
1002,2022-07-04 12:36:17,20
1003,2022-07-05 07:26:31,85
1004,2022-07-05 12:14:58,25
1005,2022-07-05 18:29:24,85
1006,2022-07-06 07:50:13,20
1007,2022-07-06 11:05:42,85
1008,2022-07-06 15:11:24,78
1009,2022-07-06 21:17:43,85
1010,2022-07-07 07:59:06,20
1011,2022-07-07 12:09:43,85
1012,2022-07-07 19:30:22,78
1013,2022-07-08 07:45:03,85
1014,2022-07-08 14:03:57,75
1015,2022-07-09 00:37:26,85
1016,2022-07-10 10:06:32,85
1017,2022-07-11 07:16:20,85
1018,2022-07-11 10:52:50,85
1019,2022-07-11 14:42:34,75
1020,2022-07-11 21:31:47,85
1021,2022-07-12 06:09:44,25
1022,2022-07-12 10:04:33,65
1023,2022-07-12 12:05:31,78
1024,2022-07-12 16:26:29,30
1025,2022-07-13 02:20:40,75
1026,2022-07-13 08:46:36,35
1027,2022-07-13 12:40:35,85
1028,2022-07-13 18:06:22,85
1029,2022-07-14 07:16:49,20
1030,2022-07-14 11:17:59,30
1031,2022-07-14 16:01:45,78
1032,2022-07-15 00:15:30,20
1033,2022-07-15 09:47:27,10
1034,2022-07-15 17:19:55,78
1035,2022-07-16 11:00:36,85
1036,2022-07-17 20:32:32,85
1037,2022-07-18 09:06:45,25
1038,2022-07-18 13:46:03,45
1039,2022-07-18 17:31:27,65
1040,2022-07-19 00:35:24,20
1041,2022-07-19 07:33:04,45
1042,2022-07-19 10:41:47,85
1043,2022-07-19 13:42:45,20
1044,2022-07-19 16:51:19,75
1045,2022-07-20 04:56:37,35
1046,2022-07-20 09:07:53,78
1047,2022-07-20 12:21:42,85
1048,2022-07-20 17:21:27,20
1049,2022-07-21 05:18:54,72
1050,2022-07-21 09:15:02,20
1051,2022-07-21 12:09:02,72
1052,2022-07-21 16:19:33,75
1053,2022-07-22 03:27:47,85
1054,2022-07-22 09:10:29,85
1055,2022-07-22 11:42:29,20
1056,2022-07-22 16:48:19,35
1057,2022-07-23 08:17:07,85
1058,2022-07-24 09:03:27,65
1059,2022-07-25 04:56:45,85
1060,2022-07-25 08:11:34,75
1061,2022-07-25 11:02:38,10
1062,2022-07-25 14:01:59,75
1063,2022-07-25 18:01:35,78
1064,2022-07-26 05:06:33,20
1065,2022-07-26 10:40:43,85
1066,2022-07-26 14:02:59,25
1067,2022-07-26 18:57:57,25
1068,2022-07-27 06:15:46,85
1069,2022-07-27 10:01:33,20
1070,2022-07-27 13:30:58,40
1071,2022-07-27 17:03:32,35
1072,2022-07-28 01:09:39,20
1073,2022-07-28 07:25:47,20
1074,2022-07-28 10:13:28,85
1075,2022-07-28 14:01:43,78
1076,2022-07-28 16:45:40,20
1077,2022-07-28 19:15:18,75
1078,2022-07-29 02:28:34,20
1079,2022-07-29 07:33:22,65
1080,2022-07-29 09:37:59,25
1081,2022-07-29 12:36:05,75
1082,2022-07-29 16:19:17,78
1083,2022-07-30 05:13:54,85
1084,2022-07-31 05:32:35,45
1085,2022-08-01 04:10:35,25
1086,2022-08-01 09:36:45,75
1087,2022-08-01 12:39:34,78
1088,2022-08-01 18:01:01,78
1089,2022-08-02 06:43:40,78
1090,2022-08-02 10:38:24,35
1091,2022-08-02 14:29:34,85
1092,2022-08-03 01:49:14,35
1093,2022-08-03 09:12:37,85
1094,2022-08-03 13:01:49,35
1095,2022-08-03 17:46:47,78
1096,2022-08-04 06:00:47,85
1097,2022-08-04 10:00:28,78
1098,2022-08-04 14:01:18,72
1099,2022-08-04 23:30:21,35
1100,2022-08-05 10:08:06,75
1101,2022-08-05 14:52:35,65
1102,2022-08-06 08:47:12,75
1103,2022-08-07 07:02:23,85
1104,2022-08-08 05:54:00,20
1105,2022-08-08 10:50:25,85
1106,2022-08-08 14:54:43,40
1107,2022-08-09 04:30:56,85
1108,2022-08-09 09:04:44,65
1109,2022-08-09 11:34:50,78
1110,2022-08-09 18:10:25,85
1111,2022-08-10 08:23:22,85
1112,2022-08-10 12:08:42,78
1113,2022-08-10 19:05:26,85
1114,2022-08-11 07:00:53,78
1115,2022-08-11 12:53:26,75
1116,2022-08-11 17:44:44,40
1117,2022-08-12 06:08:17,65
1118,2022-08-12 10:38:47,85
1119,2022-08-12 14:46:07,85
1120,2022-08-12 20:58:33,78
1121,2022-08-13 10:54:34,85
1122,2022-08-14 09:14:28,75
1123,2022-08-15 02:11:29,67
1124,2022-08-15 09:29:26,85
1125,2022-08-15 13:01:31,75
1126,2022-08-15 18:30:41,40
1127,2022-08-16 04:17:30,85
1128,2022-08-16 09:13:21,25
1129,2022-08-16 14:11:33,78
1130,2022-08-16 18:25:52,85
1131,2022-08-17 06:54:47,85
1132,2022-08-17 10:20:55,25
1133,2022-08-17 14:02:29,42
1134,2022-08-18 02:38:31,75
1135,2022-08-18 09:06:54,20
1136,2022-08-18 13:28:23,25
1137,2022-08-18 21:54:02,85
1138,2022-08-19 08:00:45,65
1139,2022-08-19 12:26:21,85
1140,2022-08-19 22:35:25,25
1141,2022-08-21 01:06:31,20
1142,2022-08-21 23:28:19,85
1143,2022-08-22 08:33:30,75
1144,2022-08-22 12:40:58,20
1145,2022-08-22 21:07:41,30
1146,2022-08-23 07:18:33,85
1147,2022-08-23 10:39:10,25
1148,2022-08-23 17:22:02,85
1149,2022-08-24 07:54:11,85
1150,2022-08-24 12:55:12,20
1151,2022-08-24 18:52:47,45
1152,2022-08-25 07:50:00,40
1153,2022-08-25 14:00:45,72
1154,2022-08-25 20:57:12,35
1155,2022-08-26 08:20:39,65
1156,2022-08-26 12:45:38,85
1157,2022-08-26 20:40:37,45
1158,2022-08-28 04:09:35,20
1159,2022-08-29 02:58:32,85
1160,2022-08-29 08:49:32,78
1161,2022-08-29 12:15:58,20
1162,2022-08-29 19:04:45,20
1163,2022-08-30 06:37:25,40
1164,2022-08-30 11:03:56,50
1165,2022-08-30 16:21:07,85
1166,2022-08-31 02:00:24,25
1167,2022-08-31 08:07:12,85
1168,2022-08-31 11:22:15,75
1169,2022-08-31 17:55:35,20
1170,2022-09-01 06:52:44,20
1171,2022-09-01 10:04:37,20
1172,2022-09-01 14:26:31,25
1173,2022-09-02 00:11:51,78
1174,2022-09-02 08:17:25,65
1175,2022-09-02 16:45:53,85
1176,2022-09-03 13:52:31,35
1177,2022-09-05 01:33:39,20
1178,2022-09-05 11:16:34,35
1179,2022-09-06 05:47:51,75
1180,2022-09-06 08:38:39,75
1181,2022-09-06 10:50:57,75
1182,2022-09-06 14:06:55,85
1183,2022-09-06 18:02:19,78
1184,2022-09-07 05:19:45,78
1185,2022-09-07 08:36:25,72
1186,2022-09-07 11:17:39,25
1187,2022-09-07 13:34:36,20
1188,2022-09-07 14:37:48,20
1189,2022-09-07 15:43:37,40
1190,2022-09-07 17:09:33,25
1191,2022-09-07 21:42:59,35
1192,2022-09-08 04:01:50,85
1193,2022-09-08 07:39:35,20
1194,2022-09-08 09:31:44,78
1195,2022-09-08 11:51:33,78
1196,2022-09-08 14:51:36,45
1197,2022-09-08 19:51:54,85
1198,2022-09-09 07:26:56,85
1199,2022-09-09 10:59:40,35
1200,2022-09-09 15:01:31,85
1201,2022-09-10 01:07:24,85
1202,2022-09-10 18:31:10,65
1203,2022-09-12 01:53:21,72
1204,2022-09-12 09:02:38,78
1205,2022-09-12 12:26:37,85
1206,2022-09-12 16:50:21,78
1207,2022-09-13 01:14:31,42
1208,2022-09-13 07:21:19,20
1209,2022-09-13 11:06:19,65
1210,2022-09-13 14:17:21,20
1211,2022-09-13 23:27:19,85
1212,2022-09-14 07:07:04,35
1213,2022-09-14 10:00:31,20
1214,2022-09-14 14:04:58,20
1215,2022-09-14 17:59:13,35
1216,2022-09-15 05:10:37,25
1217,2022-09-15 10:12:25,35
1218,2022-09-15 13:26:33,30
1219,2022-09-15 17:40:49,85
1220,2022-09-16 06:47:52,20
1221,2022-09-16 10:55:46,65
1222,2022-09-16 17:46:49,85
1223,2022-09-18 02:05:47,85
1224,2022-09-19 04:42:10,85
1225,2022-09-19 09:02:38,75
1226,2022-09-19 13:07:14,20
1227,2022-09-19 18:12:10,85
1228,2022-09-20 06:07:20,85
1229,2022-09-20 09:23:28,20
1230,2022-09-20 12:35:21,85
1231,2022-09-20 16:17:23,20
1232,2022-09-21 06:42:02,30
1233,2022-09-21 10:22:38,20
1234,2022-09-21 16:14:41,72
1235,2022-09-22 06:06:40,25
1236,2022-09-22 09:09:26,20
1237,2022-09-22 13:53:35,35
1238,2022-09-22 17:28:25,85
1239,2022-09-23 06:32:47,85
1240,2022-09-23 09:53:34,65
1241,2022-09-23 15:25:31,78
1242,2022-09-24 15:10:16,42
1243,2022-09-25 20:34:22,85
1244,2022-09-26 07:20:32,45
1245,2022-09-26 12:21:37,70
1246,2022-09-26 23:07:17,78
1247,2022-09-27 07:17:37,20
1248,2022-09-27 11:49:29,10
1249,2022-09-27 16:56:06,78
1250,2022-09-28 03:07:37,20
1251,2022-09-28 07:40:27,75
1252,2022-09-28 10:00:34,65
1253,2022-09-28 13:18:07,85
1254,2022-09-28 17:55:27,65
1255,2022-09-29 05:20:22,20
1256,2022-09-29 08:47:52,65
1257,2022-09-29 10:42:44,20
1258,2022-09-29 14:07:33,25
1259,2022-09-29 16:45:45,85
1260,2022-09-29 23:00:39,35
1261,2022-09-30 07:17:33,75
1262,2022-09-30 10:51:12,85
1263,2022-09-30 18:25:31,65
1264,2022-10-01 21:34:46,35
1265,2022-10-03 01:02:25,85
1266,2022-10-03 08:15:17,45
1267,2022-10-03 11:55:36,85
1268,2022-10-03 18:05:14,75
1269,2022-10-04 06:11:02,35
1270,2022-10-04 09:00:43,85
1271,2022-10-04 11:50:31,42
1272,2022-10-04 15:05:51,65
1273,2022-10-05 02:40:34,20
1274,2022-10-05 08:26:32,78
1275,2022-10-05 13:02:27,85
1276,2022-10-06 01:30:30,75
1277,2022-10-06 08:53:42,78
1278,2022-10-06 12:06:37,25
1279,2022-10-06 16:14:20,75
1280,2022-10-07 05:58:36,65
1281,2022-10-07 10:37:54,72
1282,2022-10-07 18:01:04,42
1283,2022-10-08 14:51:30,42
1284,2022-10-09 22:32:35,25
1285,2022-10-10 06:57:44,85
1286,2022-10-10 09:47:42,20
1287,2022-10-10 16:27:26,78
1288,2022-10-11 04:30:09,75
1289,2022-10-11 08:47:20,85
1290,2022-10-11 11:43:28,85
1291,2022-10-11 14:08:20,78
1292,2022-10-11 23:46:32,25
1293,2022-10-12 08:35:59,85
1294,2022-10-12 11:37:22,20
1295,2022-10-12 14:19:25,75
1296,2022-10-13 00:18:31,78
1297,2022-10-13 07:46:18,40
1298,2022-10-13 10:01:55,85
1299,2022-10-13 13:03:21,85
1300,2022-10-13 16:48:23,78
1301,2022-10-14 05:57:19,20
1302,2022-10-14 10:05:03,78
1303,2022-10-14 19:37:40,35
1304,2022-10-15 19:46:48,20
1305,2022-10-16 20:01:34,25
1306,2022-10-17 06:55:10,85
1307,2022-10-17 09:02:25,35
1308,2022-10-17 11:37:58,85
1309,2022-10-17 14:19:41,85
1310,2022-10-17 18:34:36,85
1311,2022-10-18 06:32:36,85
1312,2022-10-18 09:54:53,20
1313,2022-10-18 11:58:31,20
1314,2022-10-18 13:56:52,25
1315,2022-10-18 16:51:24,20
1316,2022-10-19 03:27:46,85
1317,2022-10-19 08:41:22,25
1318,2022-10-19 11:21:37,85
1319,2022-10-19 14:22:42,20
1320,2022-10-19 22:51:37,85
1321,2022-10-20 07:56:31,85
1322,2022-10-20 11:35:52,37
1323,2022-10-20 17:19:32,65
1324,2022-10-21 06:29:46,85
1325,2022-10-21 10:06:17,78
1326,2022-10-21 13:34:49,85
1327,2022-10-21 18:16:24,75
1328,2022-10-22 12:01:39,65
1329,2022-10-23 17:45:23,90
1330,2022-10-24 07:01:31,78
1331,2022-10-24 09:55:46,85
1332,2022-10-24 13:42:22,10
1333,2022-10-24 18:06:12,78
1334,2022-10-25 05:31:18,65
1335,2022-10-25 08:53:47,65
1336,2022-10-25 12:11:55,85
1337,2022-10-25 15:30:50,30
1338,2022-10-25 23:30:32,20
1339,2022-10-26 07:21:47,65
1340,2022-10-26 10:23:31,42
1341,2022-10-26 14:05:49,78
1342,2022-10-26 17:07:22,85
1343,2022-10-27 02:02:40,25
1344,2022-10-27 07:03:20,65
1345,2022-10-27 11:27:40,65
1346,2022-10-27 16:10:33,85
1347,2022-10-27 17:53:33,85
1348,2022-10-27 21:21:19,85
1349,2022-10-28 05:17:39,85
1350,2022-10-28 07:50:30,65
1351,2022-10-28 09:58:26,78
1352,2022-10-28 13:03:16,85
1353,2022-10-28 16:13:27,35
1354,2022-10-29 07:56:13,20
1355,2022-10-30 05:28:20,78
1356,2022-10-30 22:17:22,70
1357,2022-10-31 07:04:28,85
1358,2022-10-31 10:18:32,85
1359,2022-10-31 14:02:57,78
1360,2022-10-31 17:01:27,20
1361,2022-11-01 00:40:24,85
1362,2022-11-01 09:08:36,78
1363,2022-11-01 13:51:10,85
1364,2022-11-01 22:06:22,73
1365,2022-11-02 09:01:15,75
1366,2022-11-02 12:39:14,85
1367,2022-11-02 17:03:42,20
1368,2022-11-03 04:04:31,20
1369,2022-11-03 08:48:37,70
1370,2022-11-03 11:16:31,85
1371,2022-11-03 15:22:38,75
1372,2022-11-04 00:13:26,85
1373,2022-11-04 09:06:29,85
1374,2022-11-04 11:44:37,85
1375,2022-11-04 17:54:40,20
1376,2022-11-05 08:52:21,75
1377,2022-11-06 13:50:41,85
1378,2022-11-06 23:54:31,85
1379,2022-11-07 07:17:30,85
1380,2022-11-07 09:51:30,85
1381,2022-11-07 12:52:24,78
1382,2022-11-07 17:38:17,20
1383,2022-11-08 05:17:36,37
1384,2022-11-08 08:44:41,78
1385,2022-11-08 11:16:41,25
1386,2022-11-08 16:10:20,75
1387,2022-11-09 03:23:23,85
1388,2022-11-09 08:51:48,78
1389,2022-11-09 11:20:25,85
1390,2022-11-09 17:10:19,85
1391,2022-11-10 02:16:22,15
1392,2022-11-10 08:45:03,35
1393,2022-11-10 10:58:20,85
1394,2022-11-10 14:32:28,25
1395,2022-11-10 20:07:23,45
1396,2022-11-11 05:58:14,75
1397,2022-11-11 10:32:36,35
1398,2022-11-11 17:22:37,25
1399,2022-11-13 00:30:25,25
1400,2022-11-14 04:15:24,85
1401,2022-11-14 08:51:27,85
1402,2022-11-14 13:03:44,60
1403,2022-11-14 18:28:30,78
1404,2022-11-15 07:05:51,35
1405,2022-11-15 10:35:01,65
1406,2022-11-15 13:41:17,35
1407,2022-11-15 17:52:31,65
1408,2022-11-16 01:44:16,85
1409,2022-11-16 08:51:23,65
1410,2022-11-16 12:11:48,20
1411,2022-11-16 15:25:53,75
1412,2022-11-16 18:19:30,65
1413,2022-11-17 06:51:23,72
1414,2022-11-17 10:15:10,78
1415,2022-11-17 14:24:32,85
1416,2022-11-17 19:58:51,65
1417,2022-11-18 07:36:27,85
1418,2022-11-18 11:23:31,78
1419,2022-11-19 09:00:11,85
1420,2022-11-20 10:56:09,80
1421,2022-11-21 05:18:46,78
1422,2022-11-21 09:37:33,65
1423,2022-11-21 13:28:38,25
1424,2022-11-21 19:15:25,75
1425,2022-11-22 08:18:24,20
1426,2022-11-22 12:28:18,85
1427,2022-11-22 18:19:59,25
1428,2022-11-23 05:05:46,85
1429,2022-11-23 08:34:49,25
1430,2022-11-23 12:35:26,85
1431,2022-11-23 18:46:26,72
1432,2022-11-24 02:30:39,78
1433,2022-11-24 10:38:46,20
1434,2022-11-25 03:37:38,85
1435,2022-11-25 08:41:14,85
1436,2022-11-25 12:05:22,85
1437,2022-11-25 18:23:28,65
1438,2022-11-26 10:26:12,85
1439,2022-11-27 10:02:24,20
1440,2022-11-27 20:33:31,45
1441,2022-11-28 06:48:21,85
1442,2022-11-28 09:55:24,15
1443,2022-11-28 12:45:13,20
1444,2022-11-28 16:14:19,20
1445,2022-11-28 19:37:28,75
1446,2022-11-29 00:07:22,20
1447,2022-11-29 08:07:14,35
1448,2022-11-29 10:12:35,25
1449,2022-11-29 13:35:49,85
1450,2022-11-29 17:06:32,85
1451,2022-11-30 00:14:22,78
1452,2022-11-30 08:04:58,65
1453,2022-11-30 10:55:22,20
1454,2022-11-30 14:41:23,75
1455,2022-11-30 20:34:25,65
1456,2022-12-01 07:05:20,20
1457,2022-12-01 10:12:01,78
1458,2022-12-01 15:49:55,20
1459,2022-12-01 19:00:20,78
1460,2022-12-02 07:04:24,85
1461,2022-12-02 11:10:14,50
1462,2022-12-02 18:20:17,25
1463,2022-12-03 10:06:29,50
1464,2022-12-04 09:48:28,78
1465,2022-12-05 06:35:17,75
1466,2022-12-05 09:11:50,65
1467,2022-12-05 13:50:36,85
1468,2022-12-05 19:01:25,65
1469,2022-12-06 07:29:38,85
1470,2022-12-06 10:28:21,78
1471,2022-12-06 14:16:19,85
1472,2022-12-06 19:39:22,85
1473,2022-12-07 02:08:24,85
1474,2022-12-07 08:16:22,30
1475,2022-12-07 11:19:56,85
1476,2022-12-07 13:54:37,85
1477,2022-12-07 18:24:23,65
1478,2022-12-08 06:55:31,35
1479,2022-12-08 11:31:38,78
1480,2022-12-08 16:42:22,45
1481,2022-12-09 01:01:39,78
1482,2022-12-09 10:04:30,25
1483,2022-12-09 19:39:35,65
1484,2022-12-10 17:35:29,65
1485,2022-12-12 07:13:52,40
1486,2022-12-12 13:09:31,85
1487,2022-12-12 18:14:16,85
1488,2022-12-13 04:35:54,75
1489,2022-12-13 10:22:19,20
1490,2022-12-13 14:33:46,67
1491,2022-12-13 20:40:26,65
1492,2022-12-14 07:20:27,75
1493,2022-12-14 11:18:36,25
1494,2022-12-14 17:06:20,85
1495,2022-12-15 00:18:18,85
1496,2022-12-15 08:26:29,25
1497,2022-12-15 11:16:32,65
1498,2022-12-15 17:20:04,87
1499,2022-12-16 02:06:24,85
1500,2022-12-16 09:42:24,65
1501,2022-12-16 15:26:43,25
1502,2022-12-17 02:07:22,35
1503,2022-12-18 09:34:16,65
1504,2022-12-19 07:08:16,20
1505,2022-12-19 10:38:33,78
1506,2022-12-19 16:05:29,75
1507,2022-12-20 01:10:19,85
1508,2022-12-20 08:55:54,25
1509,2022-12-20 11:52:46,85
1510,2022-12-20 18:24:04,65
1511,2022-12-21 06:16:33,25
1512,2022-12-21 11:13:34,85
1513,2022-12-21 20:18:17,65
1514,2022-12-22 06:03:35,78
1515,2022-12-22 10:42:41,78
1516,2022-12-22 16:14:06,85
1517,2022-12-22 23:09:24,85
1518,2022-12-23 09:05:18,78
1519,2022-12-23 17:09:03,65
1520,2022-12-24 13:54:21,65
1521,2022-12-26 08:03:42,25
1522,2022-12-27 07:32:28,78
1523,2022-12-27 11:48:19,65
1524,2022-12-27 16:48:04,20
1525,2022-12-28 05:16:38,78
1526,2022-12-28 12:01:57,75
1527,2022-12-28 16:50:36,65
1528,2022-12-29 02:08:33,75
1529,2022-12-29 08:40:21,45
1530,2022-12-29 12:15:30,85
1531,2022-12-29 17:26:19,65
1532,2022-12-30 07:06:12,72
1533,2022-12-30 17:00:58,65
1534,2022-12-31 05:31:14,85
1535,2022-01-01 02:06:21,78
1536,2022-01-01 07:35:13,65
1537,2022-01-01 11:46:37,85
1538,2022-01-01 17:16:31,85
1539,2022-01-02 04:49:54,45
1540,2022-01-02 09:39:05,65
1541,2022-01-02 17:36:36,20
1542,2022-01-03 03:51:36,85
1543,2022-01-03 06:47:33,25
1544,2022-01-03 07:40:30,78
1545,2022-01-03 09:04:34,85
1546,2022-01-03 09:40:47,20
1547,2022-01-03 10:26:39,85
1548,2022-01-03 11:16:19,85
1549,2022-01-03 12:00:36,20
1550,2022-01-03 12:57:24,20
1551,2022-01-03 13:59:00,10
1552,2022-01-03 14:17:49,85
1553,2022-01-03 14:34:40,20
1554,2022-01-03 15:05:25,20
1555,2022-01-03 15:54:35,85
1556,2022-01-03 16:36:20,25
1557,2022-01-03 17:10:06,72
1558,2022-01-03 18:03:31,20
1559,2022-01-03 18:33:04,65
1560,2022-01-03 19:58:00,70
1561,2022-01-03 21:59:40,78
1562,2022-01-04 00:53:43,35
1563,2022-01-04 02:49:26,35
1564,2022-01-04 04:36:46,35
1565,2022-01-04 06:08:03,35
1566,2022-01-04 07:01:55,35
1567,2022-01-04 07:18:27,20
1568,2022-01-04 07:43:01,85
1569,2022-01-04 08:13:28,40
1570,2022-01-04 08:35:34,78
1571,2022-01-04 08:47:38,78
1572,2022-01-04 09:15:38,20
1573,2022-01-04 09:31:48,65
1574,2022-01-04 10:12:43,20
1575,2022-01-04 10:51:32,65
1576,2022-01-04 11:08:14,35
1577,2022-01-04 11:41:49,40
1578,2022-01-04 12:06:28,20
1579,2022-01-04 12:57:23,35
1580,2022-01-04 13:24:39,85
1581,2022-01-04 14:39:41,25
1582,2022-01-04 15:21:40,20
1583,2022-01-04 16:30:52,25
1584,2022-01-04 17:07:49,75
1585,2022-01-04 19:00:40,85
1586,2022-01-04 21:27:32,65
1587,2022-01-05 00:07:54,65
1588,2022-01-05 03:47:13,40
1589,2022-01-05 06:10:56,70
1590,2022-01-05 07:20:40,85
1591,2022-01-05 08:36:26,78
1592,2022-01-05 09:30:23,45
1593,2022-01-05 10:18:50,65
1594,2022-01-05 11:01:59,25
1595,2022-01-05 11:50:27,85
1596,2022-01-05 12:20:54,85
1597,2022-01-05 13:09:36,65
1598,2022-01-05 14:14:23,25
1599,2022-01-05 15:18:22,85
1600,2022-01-05 16:58:58,42
1601,2022-01-05 19:13:42,75
1602,2022-01-06 01:09:20,85
1603,2022-01-06 04:35:28,65
1604,2022-01-06 07:06:40,85
1605,2022-01-06 07:43:41,85
1606,2022-01-06 08:18:28,85
1607,2022-01-06 09:17:54,20
1608,2022-01-06 10:18:45,65
